date,株番号,field_name,height_cm,growth_delta,PF 測定 気温,湿度,CO2濃度,照度,日射量,飽差,露点,積算日射量,growth_tomorrow,weekday,weeknum
2024-12-11,1,９号棟,29.0,-22.0,9.973940972222222,88.53071180555555,430.11788194444443,2.459201388888889,152047,1.141267361111111,8.131423611111112,2.70918,-12.0,2,50
2024-12-11,2,９号棟,33.0,-21.0,9.973940972222222,88.53071180555555,430.11788194444443,2.459201388888889,152047,1.141267361111111,8.131423611111112,2.70918,-16.0,2,50
2024-12-11,3,９号棟,39.0,-13.0,9.973940972222222,88.53071180555555,430.11788194444443,2.459201388888889,152047,1.141267361111111,8.131423611111112,2.70918,-24.0,2,50
2024-12-18,1,９号棟,36.0,-23.0,9.041527777777777,84.91559027777778,428.5003472222222,4.204340277777778,252330,1.4950520833333334,6.517256944444445,4.62702,-15.0,2,51
2024-12-18,2,９号棟,46.0,-12.0,9.041527777777777,84.91559027777778,428.5003472222222,4.204340277777778,252330,1.4950520833333334,6.517256944444445,4.62702,-25.0,2,51
2024-12-18,3,９号棟,45.0,-13.0,9.041527777777777,84.91559027777778,428.5003472222222,4.204340277777778,252330,1.4950520833333334,6.517256944444445,4.62702,-29.0,2,51
2024-12-25,1,９号棟,38.0,29.0,9.547586805555556,83.59597222222222,439.8251736111111,5.811979166666666,345207,1.746753472222222,6.703177083333334,6.7017,-15.0,2,52
2024-12-25,2,９号棟,48.0,40.0,9.547586805555556,83.59597222222222,439.8251736111111,5.811979166666666,345207,1.746753472222222,6.703177083333334,6.7017,-23.0,2,52
2024-12-25,3,９号棟,48.0,40.0,9.547586805555556,83.59597222222222,439.8251736111111,5.811979166666666,345207,1.746753472222222,6.703177083333334,6.7017,-26.0,2,52
2025-01-01,1,９号棟,43.0,33.0,10.74453125,79.14770833333333,425.31024305555553,5.753472222222222,341517,2.3515277777777777,6.883472222222223,7.71258,-17.0,2,1
2025-01-01,2,９号棟,52.0,43.0,10.74453125,79.14770833333333,425.31024305555553,5.753472222222222,341517,2.3515277777777777,6.883472222222223,7.71258,-24.0,2,1
2025-01-01,3,９号棟,56.0,48.0,10.74453125,79.14770833333333,425.31024305555553,5.753472222222222,341517,2.3515277777777777,6.883472222222223,7.71258,-30.0,2,1
2025-01-08,1,９号棟,48.0,37.0,7.683608265323842,80.11449904497309,415.2627192220872,5.5348150720611216,329298,1.8621288418128148,4.171731203333912,7.43682,-14.0,2,2
2025-01-08,2,９号棟,62.0,53.0,7.683608265323842,80.11449904497309,415.2627192220872,5.5348150720611216,329298,1.8621288418128148,4.171731203333912,7.43682,-25.0,2,2
2025-01-08,3,９号棟,60.0,52.0,7.683608265323842,80.11449904497309,415.2627192220872,5.5348150720611216,329298,1.8621288418128148,4.171731203333912,7.43682,-31.0,2,2
2025-01-15,1,９号棟,53.0,39.0,7.242881944444444,89.46920138888889,437.1190972222222,2.118576388888889,132056,0.8450347222222222,5.604079861111111,2.30022,-13.0,2,3
2025-01-15,2,９号棟,67.0,57.0,7.242881944444444,89.46920138888889,437.1190972222222,2.118576388888889,132056,0.8450347222222222,5.604079861111111,2.30022,-25.0,2,3
2025-01-15,3,９号棟,62.0,51.0,7.242881944444444,89.46920138888889,437.1190972222222,2.118576388888889,132056,0.8450347222222222,5.604079861111111,2.30022,-26.0,2,3
2025-01-19,1,９号棟,9.0,-31.0,8.929192006950478,78.50634231103389,426.8721112076455,6.234578627280626,369275,2.4629018245004346,4.983423110338835,10.74126,17.0,6,3
2025-01-19,2,９号棟,9.0,-33.0,8.929192006950478,78.50634231103389,426.8721112076455,6.234578627280626,369275,2.4629018245004346,4.983423110338835,10.74126,18.0,6,3
2025-01-19,3,９号棟,9.0,-27.0,8.929192006950478,78.50634231103389,426.8721112076455,6.234578627280626,369275,2.4629018245004346,4.983423110338835,10.74126,12.0,6,3
2025-01-24,1,９号棟,9.0,-7.0,10.540381944444444,86.28159722222222,449.3355902777778,4.083159722222222,244856,1.5150868055555555,8.175972222222223,4.25424,36.0,4,4
2025-01-24,2,９号棟,9.0,-2.0,10.540381944444444,86.28159722222222,449.3355902777778,4.083159722222222,244856,1.5150868055555555,8.175972222222223,4.25424,36.0,4,4
2025-01-24,3,９号棟,9.0,-3.0,10.540381944444444,86.28159722222222,449.3355902777778,4.083159722222222,244856,1.5150868055555555,8.175972222222223,4.25424,31.0,4,4
2025-01-31,1,９号棟,10.0,-7.0,7.679631880534815,88.37022052439659,430.9367945823928,3.027435318631707,185350,1.0023267928459803,5.833478034380969,3.2016,39.0,4,5
2025-01-31,2,９号棟,11.0,-2.0,7.679631880534815,88.37022052439659,430.9367945823928,3.027435318631707,185350,1.0023267928459803,5.833478034380969,3.2016,42.0,4,5
2025-01-31,3,９号棟,10.0,-3.0,7.679631880534815,88.37022052439659,430.9367945823928,3.027435318631707,185350,1.0023267928459803,5.833478034380969,3.2016,37.0,4,5
