date,株番号,field_name,height_cm,growth_delta,PF 測定 気温,湿度,CO2濃度,照度,日射量,飽差,露点,積算日射量,growth_tomorrow,weekday,weeknum
2024-11-22,2,６号棟,36.0,-13.0,11.828836805555557,82.80267361111112,436.0263888888889,4.231944444444444,254989,2.043263888888889,8.847170138888888,4.87086,-14.0,4,47
2024-11-22,3,６号棟,34.0,-15.0,11.828836805555557,82.80267361111112,436.0263888888889,4.231944444444444,254989,2.043263888888889,8.847170138888888,4.87086,-11.0,4,47
2024-11-29,1,６号棟,44.0,-11.0,10.422777777777778,77.13227430555555,426.90555555555557,5.0453125,300934,2.459704861111111,6.365069444444445,5.91474,-20.0,4,48
2024-11-29,2,６号棟,42.0,-16.0,10.422777777777778,77.13227430555555,426.90555555555557,5.0453125,300934,2.459704861111111,6.365069444444445,5.91474,-14.0,4,48
2024-11-29,3,６号棟,42.0,-15.0,10.422777777777778,77.13227430555555,426.90555555555557,5.0453125,300934,2.459704861111111,6.365069444444445,5.91474,-15.0,4,48
2024-12-06,1,６号棟,48.0,38.0,10.748784722222222,80.38121527777777,443.28211805555554,4.698263888888889,281063,2.151579861111111,7.303559027777778,5.43576,-21.0,4,49
2024-12-06,2,６号棟,47.0,37.0,10.748784722222222,80.38121527777777,443.28211805555554,4.698263888888889,281063,2.151579861111111,7.303559027777778,5.43576,-17.0,4,49
2024-12-06,3,６号棟,50.0,40.0,10.748784722222222,80.38121527777777,443.28211805555554,4.698263888888889,281063,2.151579861111111,7.303559027777778,5.43576,-18.0,4,49
2024-12-13,1,６号棟,51.0,41.0,10.156371527777777,83.25786458333333,440.4947916666667,5.174479166666667,308396,1.8328298611111111,7.279461805555555,5.70252,-22.0,4,50
2024-12-13,2,６号棟,54.0,44.0,10.156371527777777,83.25786458333333,440.4947916666667,5.174479166666667,308396,1.8328298611111111,7.279461805555555,5.70252,-21.0,4,50
2024-12-13,3,６号棟,52.0,42.0,10.156371527777777,83.25786458333333,440.4947916666667,5.174479166666667,308396,1.8328298611111111,7.279461805555555,5.70252,-13.0,4,50
2024-12-20,1,６号棟,59.0,46.0,9.3753125,84.99463541666667,423.071875,4.753298611111111,283708,1.5502083333333334,6.871788194444444,5.06556,-23.0,4,51
2024-12-20,2,６号棟,58.0,44.0,9.3753125,84.99463541666667,423.071875,4.753298611111111,283708,1.5502083333333334,6.871788194444444,5.06556,-12.0,4,51
2024-12-20,3,６号棟,58.0,44.0,9.3753125,84.99463541666667,423.071875,4.753298611111111,283708,1.5502083333333334,6.871788194444444,5.06556,-13.0,4,51
2024-12-23,1,６号棟,9.0,-6.0,8.49328125,86.74196180555556,428.8232638888889,4.022222222222222,241666,1.2464756944444444,6.338402777777778,4.36002,29.0,0,52
2024-12-23,2,６号棟,8.0,-9.0,8.49328125,86.74196180555556,428.8232638888889,4.022222222222222,241666,1.2464756944444444,6.338402777777778,4.36002,40.0,0,52
2024-12-23,3,６号棟,8.0,-7.0,8.49328125,86.74196180555556,428.8232638888889,4.022222222222222,241666,1.2464756944444444,6.338402777777778,4.36002,40.0,0,52
2024-12-30,1,６号棟,10.0,-7.0,8.537552083333335,83.97689236111111,431.3730902777778,4.967361111111111,296680,1.5869965277777778,5.860399305555556,5.43708,33.0,0,1
2024-12-30,2,６号棟,9.0,-9.0,8.537552083333335,83.97689236111111,431.3730902777778,4.967361111111111,296680,1.5869965277777778,5.860399305555556,5.43708,43.0,0,1
2024-12-30,3,６号棟,8.0,-8.0,8.537552083333335,83.97689236111111,431.3730902777778,4.967361111111111,296680,1.5869965277777778,5.860399305555556,5.43708,48.0,0,1
2025-01-06,1,６号棟,11.0,-7.0,8.010555555555555,91.79241319444445,416.5329861111111,1.2477430555555555,82269,0.6774652777777779,6.7476215277777785,1.39386,37.0,0,2
2025-01-06,2,６号棟,9.0,-10.0,8.010555555555555,91.79241319444445,416.5329861111111,1.2477430555555555,82269,0.6774652777777779,6.7476215277777785,1.39386,53.0,0,2
2025-01-06,3,６号棟,8.0,-9.0,8.010555555555555,91.79241319444445,416.5329861111111,1.2477430555555555,82269,0.6774652777777779,6.7476215277777785,1.39386,52.0,0,2
2025-01-13,1,６号棟,14.0,-7.0,8.098246527777778,85.50520833333333,425.66527777777776,4.736979166666667,282740,1.3710243055555555,5.6916319444444445,5.61288,39.0,0,3
2025-01-13,2,６号棟,10.0,-12.0,8.098246527777778,85.50520833333333,425.66527777777776,4.736979166666667,282740,1.3710243055555555,5.6916319444444445,5.61288,57.0,0,3
2025-01-13,3,６号棟,11.0,-7.0,8.098246527777778,85.50520833333333,425.66527777777776,4.736979166666667,282740,1.3710243055555555,5.6916319444444445,5.61288,51.0,0,3
2025-01-20,1,６号棟,16.0,-10.0,10.546978117401876,85.7735672108371,440.0107676276485,4.436262591177492,266044,1.6500868357068428,8.06866967697117,5.61186,-7.0,0,4
2025-01-20,2,６号棟,11.0,-16.0,10.546978117401876,85.7735672108371,440.0107676276485,4.436262591177492,266044,1.6500868357068428,8.06866967697117,5.61186,-2.0,0,4
2025-01-20,3,６号棟,12.0,-9.0,10.546978117401876,85.7735672108371,440.0107676276485,4.436262591177492,266044,1.6500868357068428,8.06866967697117,5.61186,-3.0,0,4
2025-01-27,1,６号棟,17.0,-11.0,9.084300104202848,80.56564779437305,423.9940951719347,6.962313303230288,411643,2.3108197290725947,5.422542549496353,8.02278,-7.0,0,5
2025-01-27,2,６号棟,13.0,-16.0,9.084300104202848,80.56564779437305,423.9940951719347,6.962313303230288,411643,2.3108197290725947,5.422542549496353,8.02278,-2.0,0,5
2025-01-27,3,６号棟,13.0,-10.0,9.084300104202848,80.56564779437305,423.9940951719347,6.962313303230288,411643,2.3108197290725947,5.422542549496353,8.02278,-3.0,0,5
